date,zx_1,zx_2,zx_3,hs300,zhongzhai10,nh_gyp,nh_ncp,nh_js,nh_nh,zz500,zz1000,sz50,hs300_cz,hs301_jz,zz500_cz,zz501_jz,300zq,300fz
2011/8/8,2544.3528,2544.3528,2544.3528,2793.897,119.1291,2388.8674,998.1298,2619.338,1518.6356,4330.771,4627.101,1794.431,3114.773,2576.393,4620.186,5205.903,2714.533,3135.338
2011/8/5,2718.5391,2718.5391,2718.5391,2897.417,118.887,2411.9558,999.3716,2662.0503,1527.4539,4559.018,4896.379,1850.143,3217.683,2672.9,4826.537,5494.004,2812.912,3254.985
2011/8/4,2793.6316,2793.6316,2793.6316,2960.309,118.4628,2506.7945,1013.6609,2766.3405,1594.8668,4649.425,5016.52,1895.43,3278.362,2738.524,4894.625,5618.921,2881.831,3313.225
2011/8/3,2779.2749,2779.2749,2779.2749,2954.87,118.3085,2522.4952,1020.6046,2791.6886,1608.5956,4625.173,4995.003,1893.003,3263.308,2736.297,4862.921,5583.999,2880.916,3300.213
2011/8/2,2776.4287,2776.4287,2776.4287,2956.383,118.7047,2523.3778,1020.3555,2786.0743,1614.0229,4610.783,4971.388,1894.323,3263.636,2741.872,4841.108,5578.201,2880.99,3304.114
2011/8/1,2805.7129,2805.7129,2805.7129,2977.721,118.7244,2547.8384,1023.2633,2823.2734,1620.8499,4644.462,4995.385,1909.952,3278.72,2762.5,4877.803,5621.016,2900.037,3330.725
2011/7/29,2779.1418,2779.1418,2779.1418,2972.079,118.5863,2517.3193,1014.2699,2792.8144,1599.6352,4628.32,4963.417,1908.213,3275.017,2760.412,4861.01,5601.376,2890.202,3331.271
2011/7/28,2813.8921,2813.8921,2813.8921,2981.002,118.4944,2523.6568,1023.2417,2803.9148,1602.4498,4680.898,5013.657,1900.219,3290.181,2744.289,4920.026,5657.645,2884.136,3364.572
2011/7/27,2837.9514,2837.9514,2837.9514,3000.052,118.4667,2535.4955,1028.7482,2806.5471,1618.5062,4710.379,5037.957,1918.787,3306.855,2774.531,4940.003,5694.339,2905.383,3381.622
2011/7/26,2801.9248,2801.9248,2801.9248,2977.766,118.4488,2527.5861,1023.4848,2785.9884,1616.0618,4633.372,4951.521,1914.154,3282.31,2769.254,4855.72,5619.089,2891.029,3345.077
2011/7/25,2776.3735,2776.3735,2776.3735,2968.289,118.521,2492.9166,1018.6976,2743.0175,1592.4477,4613.73,4920.456,1909.813,3272.507,2761.746,4847.386,5603.578,2876.429,3342.963
2011/7/22,2906.9377,2906.9377,2906.9377,3067.985,118.3517,2512.527,1020.8225,2764.0952,1601.3549,4800.938,5143.206,1964.828,3380.157,2847.949,5036.328,5831.01,2966.724,3465.224
2011/7/21,2901.312,2901.312,2901.312,3059.139,118.2225,2502.9363,1019.2598,2750.6144,1592.7486,4784.388,5111.413,1961.302,3368.923,2839.287,5020.081,5812.459,2960.063,3452.243
2011/7/20,2937.3762,2937.3762,2937.3762,3091.567,118.4207,2507.5205,1017.7061,2765.3265,1587.5317,4849.057,5184.115,1983.668,3396.455,2870.299,5091.053,5875.53,2997.133,3479.841
2011/7/19,2933.718,2933.718,2933.718,3095.125,118.9104,2508.6722,1019.9435,2769.1603,1585.0758,4843.705,5176.185,1988.297,3396.506,2873.939,5087.083,5869.193,3006.264,3474.868
2011/7/18,2957.1479,2957.1479,2957.1479,3122.6,119.4742,2485.4517,1012.5817,2747.1205,1572.5053,4895.26,5235.194,2002.826,3434.248,2903.291,5146.619,5943.111,3025.692,3517.184
2011/7/15,2952.6328,2952.6328,2952.6328,3128.889,119.6508,2481.033,1013.2811,2728.9308,1578.8387,4896.043,5229.099,2012.032,3439.731,2920.439,5162.004,5952.067,3042.265,3507.708
2011/7/14,2938.2246,2938.2246,2938.2246,3115.745,119.7374,2486.0157,1015.6085,2735.4809,1578.3251,4866.165,5187.076,2005.752,3436.161,2914.41,5129.575,5931.13,3034.383,3485.234
2011/7/13,2916.9063,2916.9063,2916.9063,3106.247,119.8819,2486.5725,1017.0564,2741.9435,1574.1681,4825.419,5132.073,1998.413,3431.158,2910.477,5087.662,5876.922,3019.862,3482.94
2011/7/12,2878.9451,2878.9451,2878.9451,3056.905,119.9962,2440.9948,1002.2667,2702.1916,1537.0608,4731.118,5030.082,1968.076,3374.105,2867.851,5000.228,5771.278,2967.971,3433.808
2011/7/11,2929.353,2929.353,2929.353,3113.206,119.8914,2446.1247,1010.4785,2710.9421,1541.6762,4799.42,5110.356,2010.689,3426.594,2923.925,5058.237,5857.111,3031.716,3482.705
2011/7/8,2908.1423,2908.1423,2908.1423,3109.183,119.9687,2454.8268,1014.6091,2719.282,1551.1739,4756.614,5057.722,2014.733,3410.204,2928.537,5004.701,5811.603,3042.013,3455.752
2011/7/7,2889.0518,2889.0518,2889.0518,3101.68,119.917,2444.5534,1008.3406,2709.5725,1545.1739,4761.452,5073.056,2006.141,3405.083,2915.12,5018.586,5815.154,3029.771,3455.153
2011/7/6,2907.9915,2907.9915,2907.9915,3113.712,119.9607,2443.716,1004.4058,2709.5384,1545.8487,4760.917,5081.962,2017.172,3415.271,2932.397,5006.377,5826.995,3046.106,3461.319
2011/7/5,2914.2222,2914.2222,2914.2222,3122.5,119.9668,2430.6273,1002.5342,2694.3242,1540.4989,4749.424,5055.645,2029.623,3426.947,2951.346,4986.355,5827.225,3061.782,3459.912
2011/7/4,2892.4797,2892.4797,2892.4797,3121.98,119.9137,2435.6448,1002.8336,2701.973,1540.7856,4719.391,5011.675,2033.855,3421.984,2955.604,4959.269,5787.283,3063.506,3455.81
2011/7/1,2803.5833,2803.5833,2803.5833,3049.745,119.9163,2390.535,993.1841,2669.3104,1502.5993,4604.746,4899.16,1986.03,3340.452,2890.029,4843.716,5659.621,2989.118,3381.387
2011/6/30,2761.7356,2761.7356,2761.7356,3044.089,119.7151,2392.6083,1001.5866,2668.8418,1503.8304,4579.332,4872.268,1989.433,3327.539,2887.831,4820.895,5640.764,2982.225,3377.248
2011/6/29,2711.1438,2711.1438,2711.1438,3000.169,119.755,2357.3884,997.6565,2635.6474,1484.4212,4511.545,4800.193,1960.771,3280.241,2847.246,4749.456,5558.796,2934.392,3336.371
2011/6/28,2761.6406,2761.6406,2761.6406,3041.734,119.7498,2340.3114,988.3294,2619.0098,1474.8347,4574.477,4850.796,1993.723,3323.971,2890.906,4812.227,5653.493,2983.37,3368.998
2011/6/27,2747.6023,2747.6023,2747.6023,3036.491,119.7356,2333.876,987.6422,2607.7753,1471.1651,4568.189,4832.012,1994.583,3319.21,2896.965,4798.688,5649.108,2978.883,3362.12
2011/6/24,2709.2551,2709.2551,2709.2551,3027.47,119.3707,2371.2798,1005.4761,2630.269,1504.0025,4509.18,4757.732,1997.298,3308.377,2898.58,4733.993,5605.871,2977.818,3339.417
2011/6/23,2665.542,2665.542,2665.542,2957.629,119.1906,2365.0325,1005.7691,2619.353,1505.541,4402.938,4647.985,1950.874,3248.576,2828.939,4625.961,5486.641,2907.774,3264.582
2011/6/22,2624.0625,2624.0625,2624.0625,2908.582,119.1172,2365.5476,1012.5044,2610.9455,1515.1145,4321.219,4565.618,1923.562,3185.126,2782.658,4525.816,5371.326,2860.541,3208.835
2011/6/21,2627.9873,2627.9873,2627.9873,2909.073,119.3982,2385.8243,1016.8462,2620.2035,1531.815,4338.422,4562.736,1923.816,3179.231,2784.661,4550.367,5389.647,2865.343,3202.322
2011/6/20,2594.4111,2594.4111,2594.4111,2874.896,119.1038,2370.2525,1008.9587,2595.2576,1526.7572,4278.753,4505.848,1904.8,3126.133,2747.697,4484.875,5303.663,2831.598,3164.834
2011/6/17,2632.6973,2632.6973,2632.6973,2892.157,118.8937,2391.5812,1007.8863,2617.4823,1541.2303,4337.367,4571.232,1912.379,3139.827,2755.465,4549.239,5355.753,2838.526,3200.286
2011/6/16,2653.4167,2653.4167,2653.4167,2917.578,118.9323,2393.4722,1011.1043,2623.7315,1537.8177,4402.143,4645.556,1927.047,3150.368,2773.199,4612.207,5411.496,2865.73,3224.732
2011/6/15,2720.2341,2720.2341,2720.2341,2963.119,118.8798,2414.4798,1019.8768,2648.1959,1554.7082,4499.694,4755.425,1952.076,3193.972,2811.253,4709.744,5513.538,2907.085,3280.582
2011/6/14,2747.4426,2747.4426,2747.4426,2993.559,119.4759,2396.7634,1015.5045,2640.0211,1539.0463,4540.939,4796.473,1970.099,3227.104,2841.283,4754.478,5571.038,2938.354,3311.986
2011/6/13,2719.8784,2719.8784,2719.8784,2950.348,119.7363,2389.5979,1016.2604,2632.0505,1536.5266,4468.787,4724.573,1945.72,3164.988,2801.176,4672.38,5462.721,2892.88,3269.184
2011/6/10,2724.7734,2724.7734,2724.7734,2961.932,119.8123,2406.561,1017.0154,2650.4326,1543.4302,4469.049,4724.618,1951.031,3187.279,2813.765,4675.184,5479.462,2901.93,3285.795
2011/6/9,2723.7466,2723.7466,2723.7466,2951.889,119.8568,2403.6658,1018.8214,2641.0783,1548.4859,4456.73,4716.715,1947.875,3169.509,2805.304,4675.084,5459,2899.641,3262.303
2011/6/8,2786.6025,2786.6025,2786.6025,3008.652,119.8938,2410.1077,1019.5931,2645.0704,1555.514,4562.972,4826.858,1980.672,3234.844,2857.887,4769.481,5598.836,2951.851,3330.839
2011/6/7,2761.2617,2761.2617,2761.2617,3004.262,119.9047,2422.508,1022.755,2659.3664,1560.3436,4547.303,4792.018,1984.446,3232.542,2865.435,4768.253,5586.605,2953.821,3315.712
2011/6/3,2717.1375,2717.1375,2717.1375,2986.349,119.9081,2420.7619,1032.8851,2650.0093,1559.9716,4506.196,4739.359,1974.951,3222.581,2855.838,4735.401,5551.293,2936.329,3295.745
2011/6/2,2666.4204,2666.4204,2666.4204,2955.705,119.8926,2393.3261,1019.9444,2628.2973,1537.2025,4429.999,4658.373,1963.052,3188.233,2836.325,4644.726,5465.158,2915.416,3246.85
2011/6/1,2693.3159,2693.3159,2693.3159,3004.173,119.8819,2406.8776,1015.0681,2636.1273,1553.1681,4490.892,4723.706,2002.659,3239.28,2897.915,4698.592,5535.096,2968.587,3291.321
2011/5/31,2642.9329,2642.9329,2642.9329,3001.556,119.8837,2415.5583,1017.8222,2642.8976,1559.4113,4444.276,4661.693,2010.564,3229.732,2909.316,4654.387,5492.457,2976.171,3271.816
2011/5/30,2614.5149,2614.5149,2614.5149,2954.506,119.9055,2404.18,1018.8679,2632.7882,1549.5613,4345.048,4565.116,1980.74,3177.607,2865.765,4552.636,5356.294,2933.296,3214.353
2011/5/27,2671.1296,2671.1296,2671.1296,2963.308,119.8818,2409.4883,1017.2049,2638.0328,1555.7133,4428.894,4644.289,1976.693,3180.293,2866.657,4608.918,5441.092,2943.243,3221.952
2011/5/26,2763.2449,2763.2449,2763.2449,2978.381,119.8077,2401.6491,1015.4058,2628.0955,1553.5215,4572.942,4815.847,1974.328,3196.999,2861.018,4734.615,5611.384,2945.134,3259.727
2011/5/25,2753.5447,2753.5447,2753.5447,2990.343,119.8055,2375.8999,1005.9602,2603.4888,1531.164,4618.748,4855.585,1971.097,3216.131,2864.479,4802.443,5665.346,2948.717,3286.3
2011/5/24,2784.6533,2784.6533,2784.6533,3026.223,119.8272,2357.7914,1005.9964,2584.6731,1521.4785,4672.076,4908.914,1995.273,3250.951,2899.605,4854.15,5732.145,2985.084,3324.118
2011/5/23,2794.9331,2794.9331,2794.9331,3022.98,119.7945,2337.5807,999.3018,2565.8363,1509.1805,4679.527,4907.393,1993.067,3246.478,2898.387,4870.504,5727.344,2973.896,3333.617
2011/5/20,2920.5833,2920.5833,2920.5833,3121.596,119.679,2369.6141,1000.7671,2597.9187,1526.7702,4863.185,5102.129,2052.544,3348.312,2989.894,5047.895,5951.699,3068.252,3446.711
2011/5/19,2931.8442,2931.8442,2931.8442,3120.639,119.7584,2370.312,1000.22,2600.8062,1526.0598,4879.892,5115.634,2046.113,3346.533,2985.211,5077.306,5996.804,3060.984,3455.998
2011/5/18,2946.5613,2946.5613,2946.5613,3139.379,119.8214,2359.9674,996.4102,2588.3944,1523.6304,4906.189,5137.721,2053.637,3367.606,3002.899,5105.318,6047.021,3082.557,3471.536
2011/5/17,2934.2327,2934.2327,2934.2327,3116.028,119.7949,2362.3811,994.2493,2589.0223,1527.6689,4873.954,5100.069,2033.78,3338.634,2976.193,5078.189,6003.763,3056.894,3450.185
2011/5/16,2963.4836,2963.4836,2963.4836,3100.463,119.7423,2347.4854,997.971,2579.4796,1514.6926,4900.706,5141.23,2019.536,3310.179,2948.936,5090.896,6039.861,3033.331,3446.502
2011/5/13,2971.0232,2971.0232,2971.0232,3128.093,119.7805,2367.3045,1002.1371,2599.0962,1528.9379,4902.564,5143.46,2043.259,3338.201,2987.026,5100.161,6070.584,3071.587,3458.869
2011/5/12,2941.2876,2941.2876,2941.2876,3101.603,119.801,2304.2182,986.0144,2539.8293,1489.6685,4863.795,5100.274,2021.283,3316.573,2961.583,5087.367,6035.909,3034.993,3446.875
2011/5/11,2990.9255,2990.9255,2990.9255,3145.085,119.7356,2362.5761,998.3021,2588.2929,1536.3934,4929.488,5179.608,2048.342,3357.745,3000.704,5143.729,6106.101,3083.373,3485.668
2011/5/10,2967.6934,2967.6934,2967.6934,3153.221,119.6932,2377.7209,998.8962,2602.4361,1540.5753,4918.674,5169.234,2057.666,3359.653,3015.621,5144.844,6105.703,3094.844,3488.974
2011/5/9,2939.5166,2939.5166,2939.5166,3129.759,119.6179,2365.6919,991.7208,2593.8742,1530.7931,4889.92,5126.679,2036.764,3336.697,2989.371,5133.887,6059.736,3063.582,3476.471
2011/5/6,2912.3323,2912.3323,2912.3323,3121.396,119.6081,2336.2278,985.195,2562.0568,1511.8336,4849.969,5080.042,2037.748,3324.777,2985.35,5093.821,6010.21,3061.681,3456.911
2011/5/5,2901.9219,2901.9219,2901.9219,3126.117,119.3874,2381.8018,997.9731,2606.74,1549.5224,4827.212,5040.33,2050.069,3335.987,3006.19,5063.724,5988.889,3083.566,3433.945
2011/5/4,2885.2542,2885.2542,2885.2542,3129.028,119.3434,2414.4179,1004.1032,2642.3446,1574.163,4814.781,5016.806,2056.699,3340.883,3017.241,5045.7,5970.624,3089.294,3432.473
2011/5/3,2952.9949,2952.9949,2952.9949,3211.132,119.288,2438.4905,1013.8932,2655.7118,1596.1288,4920.57,5119.157,2114.417,3437.157,3100.604,5145.49,6112.635,3178.802,3508.729
2011/4/29,2911.2432,2911.2432,2911.2432,3192.723,119.2516,2436.1111,1008.4513,2655.2357,1593.5153,4836.866,5027.552,2113.871,3420.977,3089.135,5058.819,6008.404,3170.345,3472.646
2011/4/28,2880.998,2880.998,2880.998,3161.776,119.2064,2455.9738,1027.8719,2668.6995,1610.1098,4755.416,4948.711,2111.489,3390.728,3076.636,4982.659,5890.132,3153.787,3415.814
2011/4/27,2978.9395,2978.9395,2978.9395,3209.503,119.1749,2434.6305,1020.6924,2651.2839,1589.9268,4913.497,5128.222,2113.012,3436.172,3093.347,5150.503,6091.317,3182.501,3498.294
2011/4/26,3000.1682,3000.1682,3000.1682,3230.96,119.0678,2450.7539,1024.4838,2661.2425,1604.3182,4970.572,5196.523,2118.326,3460.604,3100.84,5198.603,6162.951,3200.766,3526.609
2011/4/25,3032.876,3032.876,3032.876,3249.574,119.058,2463.0958,1034.8988,2666.1553,1618.4328,5054.768,5298.652,2127.462,3474.274,3108.812,5289.19,6267.486,3209.028,3563.584
2011/4/22,3111.2859,3111.2859,3111.2859,3299.942,119.0541,2488.9825,1038.8801,2682.979,1643.7682,5165.123,5430.406,2151.669,3524.747,3151.167,5386.167,6397.35,3262.794,3612.23
2011/4/21,3106.885,3106.885,3106.885,3317.367,119.0457,2484.3268,1033.0294,2687.8012,1637.6562,5188.111,5472.287,2160.699,3544.383,3174.664,5404.984,6416.828,3284.498,3623.981
2011/4/20,3106.3813,3106.3813,3106.3813,3295.758,119.0442,2476.929,1035.2793,2682.0554,1632.8259,5152.395,5446.993,2144.274,3521.379,3148.477,5369.405,6334.395,3255.768,3612.376
2011/4/19,3083.7122,3083.7122,3083.7122,3295.812,118.988,2440.5317,1025.2968,2648.0208,1609.6069,5116.144,5408.906,2151.957,3527.371,3158.038,5327.256,6309.456,3262.757,3601.088
2011/4/18,3126.9719,3126.9719,3126.9719,3359.438,118.991,2489.4285,1030.7865,2701.8451,1642.1257,5178.894,5453.712,2201.371,3590.964,3230.173,5371.872,6391.026,3339.624,3647.897
2011/4/15,3116.5879,3116.5879,3116.5879,3358.944,119.1532,2489.8963,1027.749,2695.6416,1651.294,5162.415,5418.884,2201.086,3592.845,3229.445,5363.328,6374.075,3340.25,3645.533
2011/4/14,3095.3562,3095.3562,3095.3562,3353.56,119.1294,2509.9399,1032.3808,2712.6539,1661.2959,5150.869,5419.136,2190.147,3594.421,3218.506,5351.178,6373.294,3324.599,3656.54
2011/4/13,3110.2698,3110.2698,3110.2698,3372.031,119.1169,2539.4994,1047.8335,2735.7241,1685.4309,5165.207,5424.455,2199.229,3628.865,3235.902,5361.292,6389.587,3341.487,3679.009
2011/4/12,3100.6592,3100.6592,3100.6592,3326.771,119.0345,2535.9354,1052.291,2734.8158,1682.873,5114.459,5377.314,2165.833,3577.751,3183.695,5293.747,6335.12,3292.129,3637.009
2011/4/11,3074.083,3074.083,3074.083,3333.427,118.7685,2560.202,1064.9282,2759.1375,1700.2313,5107.137,5396.874,2175.964,3594.868,3189.735,5305.121,6305.336,3309.168,3627.174
2011/4/8,3084.6152,3084.6152,3084.6152,3353.358,118.6221,2549.616,1059.777,2754.6251,1688.8444,5148.799,5430.062,2185.316,3620.549,3204.925,5348.316,6370.944,3326.211,3653.366
2011/4/7,3063.9124,3063.9124,3063.9124,3324.419,118.4804,2512.9638,1051.1401,2726.767,1656.7315,5089.751,5373.334,2174.401,3591.263,3184.044,5279.125,6308.81,3305.11,3609.357
2011/4/6,3047.9905,3047.9905,3047.9905,3311.067,118.4212,2510.3373,1054.9525,2724.3675,1655.2712,5057.84,5345.396,2175.778,3572.161,3174.928,5244.883,6258.363,3303.313,3576.022
2011/4/1,3015.1721,3015.1721,3015.1721,3272.729,118.5368,2466.4438,1046.5855,2683.2056,1629.7982,5065.076,5346.701,2126.451,3547.055,3117.098,5290.109,6235.904,3231.601,3589.489
2011/3/31,2978.1387,2978.1387,2978.1387,3223.288,118.5023,2481.1438,1042.5638,2691.1528,1648.9781,5000.402,5285.193,2083.748,3485.07,3052.561,5224.121,6156.683,3164.909,3564.566
2011/3/30,3015.606,3015.606,3015.606,3256.08,118.5233,2493.8221,1042.3188,2704.0686,1660.417,5064.545,5357.795,2101.44,3523.966,3087.132,5278.505,6262.117,3200.568,3595.156
2011/3/29,3061.2832,3061.2832,3061.2832,3257.979,118.5627,2485.3673,1042.5679,2699.0893,1656.1109,5111.153,5404.851,2097.564,3525.059,3088.138,5322.853,6296.137,3196.272,3607.358
2011/3/28,3076.0181,3076.0181,3076.0181,3290.571,118.5927,2482.3252,1042.4925,2694.887,1657.3656,5199.552,5493.785,2103.043,3563.665,3097.789,5430.35,6390.851,3207.439,3677.564
2011/3/25,3068.0378,3068.0378,3068.0378,3294.484,118.5983,2512.8045,1049.8961,2716.2015,1690.8493,5212.345,5502.752,2096.286,3580.305,3091.805,5480.028,6397.926,3194.704,3709.074
2011/3/24,3048.4702,3048.4702,3048.4702,3251.361,118.6341,2514.367,1038.686,2712.0678,1695.9305,5169.264,5473.535,2064.165,3529.799,3047.1,5442.236,6321.35,3138.353,3684.366
2011/3/23,3051.2871,3051.2871,3051.2871,3264.926,118.5724,2516.8585,1051.3951,2708.8169,1705.027,5155.337,5448.016,2074.808,3543.608,3060.488,5432.515,6293.056,3151.555,3699.56
2011/3/22,3024.4805,3024.4805,3024.4805,3222.961,118.5863,2484.3163,1038.7906,2673.4219,1687.8162,5085.812,5389.592,2054.753,3489.327,3024.77,5351.866,6208.484,3112.576,3649.501
2011/3/21,3020.1311,3020.1311,3020.1311,3207.11,118.6911,2480.484,1039.7787,2667.6337,1683.2496,5086.108,5389.572,2036.231,3478.598,2995.004,5359.543,6194.867,3084.87,3651.879
2011/3/18,3030.239,3030.239,3030.239,3215.685,118.7031,2498.3996,1035.9922,2693.1849,1684.17,5126.934,5417.939,2034.485,3484.509,2995.217,5405.592,6239.709,3081.712,3680.343
2011/3/17,3016.2458,3016.2458,3016.2458,3197.1,118.7295,2466.3151,1026.6531,2662.2606,1654.7837,5104.134,5377.458,2023.047,3454.63,2979.876,5396.037,6206.688,3064.105,3658.74
2011/3/16,3072.7505,3072.7505,3072.7505,3248.195,118.556,2479.354,1021.1614,2692.6642,1652.1959,5199.358,5481.891,2048.93,3487.277,3022.873,5494.685,6336.767,3115.781,3712.774
2011/3/15,3046.5483,3046.5483,3046.5483,3203.961,118.6047,2442.1835,1027.2282,2657.7814,1641.0779,5131.332,5411.269,2018.389,3446.93,2985.502,5440.948,6257.703,3066.227,3673.888
2011/3/14,3080.0303,3080.0303,3080.0303,3262.92,118.3377,2449.5887,1023.9486,2667.4342,1646.438,5190.037,5462.395,2053.52,3514.941,3042.155,5502.57,6338.714,3123.149,3740.679
2011/3/11,3054.0093,3054.0093,3054.0093,3247.376,118.1451,2456.551,1031.7551,2648.4695,1674.27,5139.746,5406.95,2049.113,3488.094,3027.825,5428.185,6281.565,3118.554,3706.01
2011/3/10,3060.8369,3060.8369,3060.8369,3280.259,118.2508,2474.8038,1039.7727,2652.4386,1700.0334,5143.413,5413.565,2071.724,3523.968,3060.062,5427.932,6303.524,3154.951,3735.64
2011/3/9,3078.5645,3078.5645,3078.5645,3338.858,118.2437,2522.4755,1054.3655,2711.0164,1715.8122,5181.368,5446.142,2120.211,3580.558,3133.547,5445.273,6359.829,3231.743,3768.852
2011/3/8,3063.8513,3063.8513,3063.8513,3337.457,118.0675,2510.688,1053.2943,2692.2895,1709.8896,5165.735,5425.681,2123.781,3583.127,3133.854,5416.72,6342.173,3235.565,3758.772
2011/3/7,3039.1907,3039.1907,3039.1907,3334.51,117.9354,2590.37,1072.5923,2765.8739,1764.0464,5138.248,5389.84,2123.28,3580.025,3132.931,5396.871,6303.17,3235.84,3750.316
2011/3/4,3014.9021,3014.9021,3014.9021,3270.666,117.9312,2586.658,1069.8315,2787.9562,1743.2604,5067.621,5330.17,2080.143,3497.763,3063.134,5333.487,6219.423,3157.17,3705.939
2011/3/3,2969.8992,2969.8992,2969.8992,3221.718,117.9162,2583.5999,1065.281,2774.8124,1749.8008,5009.047,5266.435,2051.649,3447.577,3014.717,5275.782,6129.433,3103.366,3661.232
2011/3/2,2998.1711,2998.1711,2998.1711,3243.298,117.9772,2599.1964,1072.2814,2790.9571,1756.188,5108.74,5362.239,2040.892,3480.485,3003.953,5395.302,6220.126,3104.104,3718.654
2011/3/1,2997.3892,2997.3892,2997.3892,3254.893,117.794,2594.5296,1060.7338,2785.8138,1755.098,5122.441,5373.203,2035.365,3483.932,2999.473,5413.73,6221.111,3110.217,3740.128
2011/2/28,2968.7661,2968.7661,2968.7661,3239.559,117.7553,2610.0033,1060.1747,2807.7181,1759.5307,5095.208,5347.299,2021.849,3465.531,2983.907,5379.39,6184.309,3087.084,3736.425
2011/2/25,2928.1575,2928.1575,2928.1575,3197.617,117.7515,2569.686,1044.9611,2778.9301,1725.8122,5032.797,5279.127,2006.66,3411.255,2946.818,5332.428,6076.098,3061.058,3665.171
2011/2/24,2912.1096,2912.1096,2912.1096,3190.935,117.852,2560.7571,1031.2386,2765.3362,1726.4305,5027.731,5269.962,2002.832,3399.321,2934.342,5330.336,6064.474,3051.533,3662.645
2011/2/23,2893.4827,2893.4827,2893.4827,3174.742,117.4241,2583.4038,1047.7593,2779.9095,1742.213,4979.057,5235.266,1995.679,3380.255,2919.028,5281.742,6000.185,3032.628,3649.669
2011/2/22,2835.2656,2835.2656,2835.2656,3163.578,117.073,2627.1599,1073.7808,2827.7729,1771.0749,4909.745,5166.968,1991.013,3370.301,2922.994,5217.272,5948.329,3028.085,3626.792
2011/2/21,2927.5945,2927.5945,2927.5945,3257.908,116.8799,2657.9772,1071.3816,2871.9783,1780.6746,5042.967,5304.079,2046.085,3465.413,3012.586,5355.62,6142.384,3122.168,3728.709
2011/2/18,2883.519,2883.519,2883.519,3211.876,117.1334,2633.9905,1075.8675,2833.2462,1773.1901,4941.432,5197.122,2030.318,3418.539,2982.054,5264.459,6025.47,3089.223,3657.698
2011/2/17,2893.73,2893.73,2893.73,3245.907,117.1447,2658.7532,1080.1694,2841.1977,1797.1165,4987.48,5231.708,2046.975,3464.292,3012.929,5321.185,6069.66,3118.149,3702.725
2011/2/16,2863.4468,2863.4468,2863.4468,3248.527,117.1628,2689.756,1090.1074,2872.0316,1810.8675,4952.667,5196.151,2051.488,3468.599,3015.454,5305.533,6031.678,3124.515,3699.366
2011/2/15,2816.9971,2816.9971,2816.9971,3217.671,117.2268,2698.7048,1098.7219,2870.0898,1815.7676,4869.687,5100.428,2042.644,3431.686,2991.326,5231.28,5914.152,3096.493,3661.5
2011/2/14,2817.1914,2817.1914,2817.1914,3219.143,117.1815,2706.9725,1109.2543,2875.6879,1818.2288,4872.495,5087.252,2047.694,3441.434,3003.899,5249.645,5925.941,3096.191,3666.008
2011/2/11,2760.9519,2760.9519,2760.9519,3120.956,116.705,2696.3656,1107.2077,2857.0021,1816.8704,4786.806,5012.78,1976.473,3344.919,2893.903,5156.797,5788.77,2972.803,3601.908
2011/2/10,2737.0815,2737.0815,2737.0815,3104.163,116.6046,2704.7603,1106.5563,2868.3376,1822.8491,4733.973,4962.519,1975.98,3314.737,2885.246,5098.253,5701.736,2961.813,3574.278
2011/2/9,2687.1719,2687.1719,2687.1719,3040.949,116.7154,2676.184,1099.4502,2850.3238,1789.6309,4609.717,4820.363,1943.001,3229.329,2830.855,4947.356,5565.31,2909.556,3488.207
2011/2/1,2677.062,2677.062,2677.062,3077.283,117.1764,2678.8618,1084.5139,2864.8852,1790.6656,4630.58,4830.407,1968.687,3285.989,2868.095,4990.993,5599.018,2963.694,3497.951
2011/1/31,2671.9741,2671.9741,2671.9741,3076.508,117.1448,2635.5507,1076.3114,2809.5393,1762.71,4610.86,4816.663,1964.106,3289.91,2866.198,4981.151,5593.687,2950.14,3518.182
2011/1/28,2630.0593,2630.0593,2630.0593,3036.735,117.1417,2600.1085,1061.7135,2766.2642,1744.8031,4548.206,4749.429,1945.141,3244.55,2840.955,4910,5518,2922.121,3456.021
2011/1/27,2615.8833,2615.8833,2615.8833,3026.466,117.0557,2594.4492,1064.5842,2761.1649,1741.7612,4502.808,4695.329,1949.372,3220.209,2842.931,4863.696,5463.469,2929.907,3415.214
2011/1/26,2584.1594,2584.1594,2584.1594,2978.431,117.0311,2575.3778,1052.657,2749.0064,1728.1297,4424.892,4619.121,1926.036,3173.147,2804.821,4769.899,5369.548,2894.906,3342.024
2011/1/25,2550.6528,2550.6528,2550.6528,2938.654,117.1034,2578.5009,1064.6844,2753.5365,1722.1928,4341.909,4540.682,1911.306,3131.102,2779.587,4683.7,5265.72,2865.531,3282.06
2011/1/24,2598.2046,2598.2046,2598.2046,2954.232,117.2351,2617.706,1077.4292,2790.8609,1767.0889,4398.495,4636.905,1911.754,3144.55,2776.252,4731.865,5312.862,2872.87,3312.421
2011/1/21,2623.6848,2623.6848,2623.6848,2983.456,117.1981,2595.9025,1064.8577,2779.6938,1735.0308,4506.322,4739.904,1925.838,3183.542,2795.695,4885.408,5401.839,2901.594,3344.684
2011/1/20,2594.3591,2594.3591,2594.3591,2944.713,117.1439,2599.2599,1060.0483,2788.9823,1738.9165,4477.359,4699.945,1895.004,3147.488,2747.096,4871.734,5352.813,2858.081,3310.879
