date,ckzbj,USDCNY,hqckll,dqckll_3,dqckll_6,dqdkll_1y,ccqdklv_5y,gjjdkll_5y,shibor_gy,shibor_1,shibor_1y,zzgz_1,zzgz_2,zzgz_1y,zzgz_10y
2010/10/13,,6.4519 ,,,,,,,1.6358 ,2.5450 ,2.6831 ,1.5263 ,1.7367 ,1.9386 ,3.4271 
2010/10/14,,6.4363 ,,,,,,,1.6187 ,2.4583 ,2.6843 ,1.5038 ,1.7162 ,1.9389 ,3.4275 
2010/10/15,,6.4333 ,,,,,,,1.5925 ,2.4400 ,2.6847 ,1.4584 ,1.6794 ,1.9337 ,3.4247 
2010/10/18,,6.4157 ,,,,,,,1.5946 ,2.4758 ,2.6847 ,1.4566 ,1.6783 ,1.9429 ,3.4182 
2010/10/19,,6.4295 ,,,,,,,1.5929 ,2.5354 ,2.6855 ,1.4505 ,1.6731 ,1.9515 ,3.4205 
2010/10/20,,6.4538 ,0.36 ,1.91 ,2.20 ,,6.14 ,4.05 ,1.5958 ,2.6467 ,2.7946 ,1.5363 ,1.7988 ,2.0801 ,3.6201 
2010/10/21,,6.4265 ,,,,,,,1.5913 ,2.6654 ,2.8392 ,1.5128 ,1.7712 ,2.0620 ,3.6370 
2010/10/22,,6.4532 ,,,,,,,1.5904 ,2.6635 ,2.8644 ,1.4966 ,1.7852 ,2.0504 ,3.6358 
2010/10/25,,6.4358 ,,,,,,,1.5829 ,2.6136 ,2.8839 ,1.4802 ,1.7563 ,2.0482 ,3.6407 
2010/10/26,,6.4595 ,,,,,,,1.5283 ,2.6185 ,2.8939 ,1.4767 ,1.7664 ,2.0487 ,3.6944 
2010/10/27,,6.5044 ,,,,,,,1.5233 ,2.6429 ,2.9066 ,1.4828 ,1.7809 ,2.0454 ,3.6975 
2010/10/28,,6.4902 ,,,,,,,1.5238 ,2.6471 ,2.9142 ,1.4916 ,1.7919 ,2.0470 ,3.6863 
2010/10/29,,6.4480 ,,,,,,,1.5842 ,2.6564 ,2.9212 ,1.5253 ,1.8085 ,2.0430 ,3.6821 
2010/10/31,,,,,,5.56 ,,,,,,,,,
2010/11/01,,6.4440 ,,,,,,,1.5833 ,2.6571 ,2.9257 ,1.5250 ,1.8153 ,2.0448 ,3.6941 
2010/11/02,,6.4588 ,,,,,,,1.5788 ,2.6510 ,2.9310 ,1.5440 ,1.8146 ,2.0564 ,3.7497 
2010/11/03,,6.4434 ,,,,,,,1.5738 ,2.6492 ,2.9339 ,1.5406 ,1.8171 ,2.0574 ,3.8113 
2010/11/04,,6.4211 ,,,,,,,1.5592 ,2.6498 ,2.9347 ,1.5342 ,1.8276 ,2.1074 ,3.8434 
2010/11/05,,6.4354 ,,,,,,,1.5325 ,2.6329 ,2.9348 ,1.5290 ,1.8206 ,2.0843 ,3.8458 
2010/11/08,,6.4621 ,,,,,,,1.5288 ,2.6238 ,2.9389 ,1.4724 ,1.7860 ,2.0746 ,3.8392 
2010/11/09,,6.4665 ,,,,,,,1.5208 ,2.6253 ,2.9430 ,1.4651 ,1.7854 ,2.1101 ,3.8445 
2010/11/10,17.50 ,6.4434 ,,,,,,,1.5188 ,2.5921 ,2.9458 ,1.4535 ,1.7718 ,2.1928 ,3.9204 
2010/11/11,,6.4331 ,,,,,,,1.5200 ,2.6058 ,2.9568 ,1.4574 ,1.7881 ,2.2288 ,3.9530 
2010/11/12,,6.4744 ,,,,,,,1.5258 ,2.6167 ,2.9663 ,1.4611 ,1.7895 ,2.2510 ,3.9534 
2010/11/15,,6.4624 ,,,,,,,1.5921 ,2.6300 ,2.9725 ,1.4997 ,1.7980 ,2.2731 ,3.9450 
2010/11/16,,6.4921 ,,,,,,,1.6508 ,2.6352 ,2.9758 ,1.5589 ,1.8116 ,2.2282 ,3.9065 
2010/11/17,,6.4929 ,,,,,,,1.7292 ,2.6322 ,2.9762 ,1.5828 ,1.8140 ,2.2186 ,3.8600 
2010/11/18,,6.4847 ,,,,,,,1.8029 ,2.6455 ,2.9765 ,1.6656 ,1.9132 ,2.3037 ,3.8336 
2010/11/19,18.00 ,6.4640 ,,,,,,,1.8188 ,2.6780 ,2.9798 ,1.7006 ,1.9386 ,2.3148 ,3.8700 
2010/11/22,,6.4559 ,,,,,,,1.9600 ,2.8772 ,2.9916 ,1.8167 ,2.0450 ,2.4300 ,3.9161 
2010/11/23,,6.4790 ,,,,,,,1.9815 ,3.0189 ,3.0103 ,1.9356 ,2.2062 ,2.4800 ,3.9317 
2010/11/24,,6.4987 ,,,,,,,1.9055 ,3.2658 ,3.0241 ,1.9847 ,2.3430 ,2.5949 ,3.9533 
2010/11/25,,6.5181 ,,,,,,,1.8913 ,3.4383 ,3.0367 ,2.0224 ,2.4419 ,2.6648 ,3.9674 
2010/11/26,,6.5416 ,,,,,,,1.8925 ,3.5017 ,3.0618 ,2.0570 ,2.5666 ,2.7948 ,4.0123 
2010/11/29,,6.5575 ,,,,,,,1.9217 ,3.5963 ,3.0786 ,2.1400 ,2.6281 ,2.7748 ,3.9959 
2010/11/30,,6.5433 ,,,,5.56 ,,,2.1300 ,3.7100 ,3.0967 ,2.2829 ,2.6981 ,2.7925 ,3.9710 
2010/12/01,,6.5369 ,,,,,,,2.2300 ,3.8950 ,3.1103 ,2.3415 ,2.6908 ,2.7700 ,3.8919 
2010/12/02,,6.5088 ,,,,,,,2.2372 ,3.8150 ,3.1237 ,2.2682 ,2.6082 ,2.7495 ,3.8609 
2010/12/03,,6.5069 ,,,,,,,1.9982 ,3.8163 ,3.1381 ,2.1730 ,2.6114 ,2.7573 ,3.8699 
2010/12/06,,6.4987 ,,,,,,,1.8800 ,3.7655 ,3.1449 ,2.0620 ,2.5114 ,2.7591 ,3.8696 
2010/12/07,,6.5071 ,,,,,,,1.9858 ,3.5938 ,3.1510 ,2.0789 ,2.4855 ,2.7310 ,3.8435 
2010/12/08,,6.5065 ,,,,,,,2.0979 ,3.7625 ,3.1568 ,2.1476 ,2.4941 ,2.7609 ,3.8609 
2010/12/09,,6.5128 ,,,,,,,2.0092 ,3.7525 ,3.1646 ,2.1581 ,2.5601 ,2.8000 ,3.9023 
2010/12/10,18.50 ,6.5120 ,,,,,,,2.0108 ,3.8450 ,3.1743 ,2.2215 ,2.6501 ,2.8800 ,3.8888 
2010/12/13,,6.5147 ,,,,,,,2.0067 ,3.8129 ,3.1815 ,2.2567 ,2.7052 ,2.8906 ,3.8509 
2010/12/14,,6.5005 ,,,,,,,1.9985 ,3.9592 ,3.1905 ,2.2732 ,2.7325 ,2.8981 ,3.8521 
2010/12/15,,6.5049 ,,,,,,,2.0158 ,4.0975 ,3.2062 ,2.3542 ,2.8625 ,2.9588 ,3.8150 
2010/12/16,,6.5276 ,,,,,,,2.0008 ,4.1983 ,3.2150 ,2.3464 ,2.8690 ,2.9786 ,3.8044 
2010/12/17,,6.5175 ,,,,,,,1.9954 ,4.3035 ,3.2230 ,2.3568 ,2.8687 ,3.0133 ,3.8058 
2010/12/20,,6.5419 ,,,,,,,2.1035 ,4.3297 ,3.2574 ,2.4053 ,2.9003 ,3.0850 ,3.7850 
2010/12/21,,6.5328 ,,,,,,,2.3521 ,4.4910 ,3.2955 ,2.5173 ,2.9297 ,3.1270 ,3.7956 
2010/12/22,,6.5160 ,,,,,,,2.5533 ,4.7952 ,3.3239 ,2.6376 ,3.0250 ,3.1820 ,3.8004 
2010/12/23,,6.5064 ,,,,,,,3.2550 ,5.1767 ,3.3617 ,3.0513 ,3.1947 ,3.2720 ,3.8108 
2010/12/24,,6.4943 ,,,,,,,4.2583 ,5.7430 ,3.3950 ,3.3931 ,3.4947 ,3.3000 ,3.8136 
2010/12/26,,,0.36 ,2.25 ,2.50 ,,6.40 ,4.30 ,,,,,,,
2010/12/27,,,,,,,,,4.5079 ,6.0678 ,3.5246 ,3.4538 ,3.4954 ,3.3801 ,3.8913 
2010/12/28,,6.4677 ,,,,,,,4.5954 ,6.1827 ,3.5767 ,3.5404 ,3.5654 ,3.3866 ,3.9118 
2010/12/29,,6.4859 ,,,,,,,4.7588 ,6.2100 ,3.5950 ,3.5479 ,3.4196 ,3.3573 ,3.9019 
2010/12/30,,6.4708 ,,,,,,,5.0996 ,6.2217 ,3.6169 ,3.5682 ,3.2072 ,3.3275 ,3.8800 
2010/12/31,,6.4512 ,,,,5.81 ,,,4.5217 ,6.1690 ,3.6312 ,3.2885 ,3.1362 ,3.3000 ,3.8799 
2011/01/03,,6.4423 ,,,,,,,,,,,,,
2011/01/04,,6.4388 ,,,,,,,2.9308 ,4.4711 ,3.6383 ,2.7181 ,2.9616 ,3.2281 ,3.8606 
2011/01/05,,6.4449 ,,,,,,,2.6800 ,4.1676 ,3.6461 ,2.4791 ,2.8040 ,3.0283 ,3.8132 
2011/01/06,,6.4523 ,,,,,,,2.1804 ,4.1188 ,3.6521 ,2.3000 ,2.8066 ,2.9940 ,3.8339 
2011/01/07,,6.4535 ,,,,,,,2.1200 ,3.9565 ,3.6620 ,2.2689 ,2.7789 ,2.9524 ,3.8237 
2011/01/10,,6.4633 ,,,,,,,2.0100 ,3.9007 ,3.6774 ,2.2408 ,2.7684 ,2.9294 ,3.8449 
2011/01/11,,6.4485 ,,,,,,,1.9800 ,3.8782 ,3.6895 ,2.2273 ,2.7644 ,2.9201 ,3.8703 
2011/01/12,,6.4381 ,,,,,,,1.9625 ,3.8569 ,3.6929 ,2.2241 ,2.7496 ,2.8527 ,3.8550 
2011/01/13,,6.4358 ,,,,,,,1.9157 ,3.8299 ,3.6992 ,2.1799 ,2.7039 ,2.8506 ,3.8831 
2011/01/14,19.00 ,6.4456 ,,,,,,,1.9217 ,3.8204 ,3.7076 ,2.1629 ,2.6749 ,2.8500 ,3.9156 
2011/01/17,,6.4653 ,,,,,,,1.9258 ,4.1505 ,3.7155 ,2.2102 ,2.7400 ,2.8857 ,3.9651 
2011/01/18,,6.4651 ,,,,,,,1.9971 ,4.4708 ,3.7196 ,2.2383 ,2.7667 ,2.9357 ,3.9954 
2011/01/19,,6.4535 ,,,,,,,2.6275 ,5.2633 ,3.7344 ,2.6634 ,3.0097 ,3.0017 ,3.9752 
2011/01/20,,6.4747 ,,,,,,,5.7083 ,6.7350 ,3.7539 ,3.0487 ,3.2419 ,3.0457 ,3.9749 
2011/01/21,,6.4742 ,,,,,,,5.7242 ,7.4775 ,3.7855 ,3.1732 ,3.4392 ,3.0866 ,3.9837 
2011/01/24,,6.4525 ,,,,,,,5.0408 ,7.9417 ,3.8160 ,3.1120 ,3.3392 ,3.1336 ,3.9918 
2011/01/25,,6.4557 ,,,,,,,7.2042 ,8.1300 ,3.8568 ,3.7368 ,3.4304 ,3.2104 ,4.0152 
2011/01/26,,6.4525 ,,,,,,,7.7608 ,8.1258 ,3.9187 ,3.9308 ,3.4115 ,3.2154 ,3.9991 
2011/01/27,,6.4472 ,,,,,,,7.9997 ,8.1392 ,3.9600 ,4.0455 ,3.4101 ,3.1854 ,4.0058 
2011/01/28,,6.4563 ,,,,,,,7.6992 ,8.1300 ,4.0101 ,4.0204 ,3.3741 ,3.1657 ,4.0096 
2011/01/30,,,,,,,,,7.9833 ,8.1118 ,4.0561 ,4.1261 ,3.3722 ,3.1727 ,4.0100 
2011/01/31,,6.4731 ,,,,5.81 ,,,5.0142 ,8.1318 ,4.0808 ,3.4290 ,3.2934 ,3.1527 ,4.0187 
2011/02/01,,6.4646 ,,,,,,,3.3458 ,6.6250 ,4.0894 ,2.8007 ,3.1060 ,3.1427 ,4.0186 
2011/02/02,,6.4426 ,,,,,,,,,,,,,
2011/02/07,,6.4377 ,,,,,,,,,,,,,
2011/02/08,,6.4373 ,,,,,,,,,,,,,
2011/02/09,,6.4236 ,0.40 ,2.60 ,2.80 ,,6.60 ,4.50 ,3.8475 ,5.5818 ,4.2211 ,3.0199 ,3.1530 ,3.1995 ,4.1006 
2011/02/10,,6.4309 ,,,,,,,2.8758 ,5.3151 ,4.2827 ,2.6526 ,3.0271 ,3.2000 ,4.1158 
2011/02/11,,6.4473 ,,,,,,,2.8850 ,5.1129 ,4.3067 ,2.6273 ,2.9509 ,3.2000 ,4.1062 
2011/02/12,,,,,,,,,2.5950 ,4.7917 ,4.3238 ,2.5118 ,2.8900 ,3.2000 ,4.1087 
2011/02/14,,6.4471 ,,,,,,,2.3100 ,4.4325 ,4.3464 ,2.3238 ,2.7528 ,3.1664 ,4.0552 
2011/02/15,,6.4385 ,,,,,,,2.3100 ,4.4292 ,4.3686 ,2.3132 ,2.7104 ,3.0664 ,4.0454 
2011/02/16,,6.4293 ,,,,,,,2.3008 ,4.4817 ,4.3930 ,2.3395 ,2.7307 ,3.0650 ,4.0450 
2011/02/17,,6.4213 ,,,,,,,2.1867 ,4.3436 ,4.4259 ,2.2494 ,2.7288 ,3.0650 ,4.0449 
2011/02/18,19.50 ,6.4263 ,,,,,,,2.1075 ,4.3814 ,4.4529 ,2.2096 ,2.7039 ,3.0587 ,4.0450 
2011/02/21,,6.4133 ,,,,,,,2.1783 ,5.2150 ,4.4897 ,2.3779 ,2.8955 ,3.1532 ,4.0702 
2011/02/22,,6.4290 ,,,,,,,2.0167 ,5.3383 ,4.5232 ,2.2895 ,2.8777 ,3.1200 ,4.0400 
2011/02/23,,6.4285 ,,,,,,,1.9950 ,5.1042 ,4.5499 ,2.1604 ,2.6888 ,3.1007 ,3.9946 
2011/02/24,,6.4245 ,,,,,,,2.2892 ,4.8545 ,4.5795 ,2.2488 ,2.6283 ,3.0177 ,3.9132 
2011/02/25,,6.4282 ,,,,,,,2.7028 ,4.8413 ,4.5953 ,2.3808 ,2.5756 ,3.0257 ,3.9566 
2011/02/28,,6.4239 ,,,,6.06 ,,,2.3783 ,4.7503 ,4.6080 ,2.2721 ,2.5897 ,3.0000 ,3.9314 
2011/03/01,,6.4097 ,,,,,,,2.1875 ,4.4535 ,4.6208 ,2.0676 ,2.4450 ,2.9727 ,3.9259 
2011/03/02,,6.4173 ,,,,,,,2.0183 ,4.2138 ,4.6284 ,1.9964 ,2.4148 ,2.9697 ,3.9233 
2011/03/03,,6.4107 ,,,,,,,1.9419 ,4.0445 ,4.6238 ,1.9866 ,2.4111 ,2.9496 ,3.9279 
2011/03/04,,6.4090 ,,,,,,,1.8933 ,4.0075 ,4.6301 ,1.9220 ,2.3929 ,2.9508 ,3.9388 
2011/03/07,,6.4100 ,,,,,,,1.7858 ,3.7679 ,4.6344 ,1.8424 ,2.3220 ,2.9352 ,3.9351 
2011/03/08,,6.4128 ,,,,,,,1.6917 ,3.7475 ,4.6355 ,1.7588 ,2.2555 ,2.9394 ,3.9078 
2011/03/09,,6.4137 ,,,,,,,1.6875 ,3.6180 ,4.6353 ,1.8003 ,2.2849 ,2.8898 ,3.8879 
2011/03/10,,6.4200 ,,,,,,,1.6792 ,3.7062 ,4.6366 ,1.7971 ,2.2834 ,2.9105 ,3.9321 
2011/03/11,,6.4382 ,,,,,,,1.6858 ,3.6936 ,4.6382 ,1.7776 ,2.3409 ,2.8904 ,3.9328 
2011/03/14,,6.4449 ,,,,,,,1.6875 ,3.7425 ,4.6378 ,1.7260 ,2.2987 ,2.8977 ,3.9074 
2011/03/15,,6.4545 ,,,,,,,1.6804 ,3.9108 ,4.6459 ,1.7600 ,2.3306 ,2.9007 ,3.8659 
2011/03/16,,6.4569 ,,,,,,,1.6783 ,3.9639 ,4.6525 ,1.7954 ,2.3379 ,2.8986 ,3.8600 
2011/03/17,,6.4659 ,,,,,,,1.6733 ,3.9342 ,4.6558 ,1.8023 ,2.3419 ,2.8900 ,3.8326 
2011/03/18,20.00 ,6.4518 ,,,,,,,1.6692 ,3.8817 ,4.6566 ,1.7944 ,2.3757 ,2.8965 ,3.8489 
2011/03/21,,6.4391 ,,,,,,,1.9242 ,3.9090 ,4.6647 ,1.9913 ,2.4674 ,2.9365 ,3.8774 
2011/03/22,,6.4304 ,,,,,,,1.9158 ,3.9100 ,4.6663 ,2.0077 ,2.4882 ,2.9150 ,3.8987 
2011/03/23,,6.4418 ,,,,,,,1.8992 ,3.8799 ,4.6673 ,1.9852 ,2.4891 ,2.8500 ,3.9037 
2011/03/24,,6.4470 ,,,,,,,1.8790 ,3.8606 ,4.6621 ,1.9839 ,2.5165 ,2.8519 ,3.8762 
2011/03/25,,6.4404 ,,,,,,,1.8675 ,3.8509 ,4.6583 ,1.9229 ,2.4422 ,2.8510 ,3.8714 
2011/03/28,,6.4447 ,,,,,,,1.7883 ,3.8484 ,4.6601 ,1.8346 ,2.4004 ,2.8800 ,3.8807 
2011/03/29,,6.4524 ,,,,,,,1.7883 ,3.6517 ,4.6603 ,1.8394 ,2.3966 ,2.8883 ,3.9044 
2011/03/30,,6.4492 ,,,,,,,1.7858 ,3.5989 ,4.6604 ,1.8471 ,2.4266 ,2.8733 ,3.9069 
2011/03/31,,6.4282 ,,,,6.06 ,,,1.7992 ,3.5900 ,4.6618 ,1.8456 ,2.4098 ,2.8734 ,3.9120 
2011/04/01,,6.4226 ,,,,,,,1.7922 ,3.5650 ,4.6623 ,1.8353 ,2.4044 ,2.8259 ,3.9126 
2011/04/02,,,,,,,,,1.7802 ,3.5343 ,4.6624 ,1.8400 ,2.4083 ,2.8346 ,3.9078 
2011/04/04,,6.4064 ,,,,,,,,,,,,,
2011/04/06,,6.4055 ,0.50 ,2.85 ,3.05 ,,6.80 ,4.70 ,1.7829 ,3.5220 ,4.7347 ,1.8941 ,2.4757 ,2.8590 ,3.9203 
2011/04/07,,6.4023 ,,,,,,,1.7717 ,3.5109 ,4.7615 ,1.9098 ,2.5076 ,2.8709 ,3.9167 
2011/04/08,,6.3900 ,,,,,,,1.7663 ,3.5217 ,4.7809 ,1.8999 ,2.4810 ,2.8589 ,3.9081 
2011/04/11,,6.3670 ,,,,,,,1.7571 ,3.5128 ,4.7829 ,1.9382 ,2.5143 ,2.8625 ,3.8928 
2011/04/12,,6.3940 ,,,,,,,1.7452 ,3.5132 ,4.7871 ,1.9363 ,2.5152 ,2.8482 ,3.8700 
2011/04/13,,6.3868 ,,,,,,,1.7361 ,3.4976 ,4.7899 ,1.9295 ,2.4991 ,2.8144 ,3.8703 
2011/04/14,,6.3780 ,,,,,,,1.7338 ,3.4756 ,4.7912 ,1.9077 ,2.4653 ,2.8105 ,3.8707 
2011/04/15,,6.3850 ,,,,,,,1.7282 ,3.4479 ,4.7922 ,1.8759 ,2.4496 ,2.8133 ,3.8709 
2011/04/17,20.50 ,,,,,,,,,,,,,,
2011/04/18,,6.3833 ,,,,,,,1.7629 ,3.4625 ,4.8016 ,1.8790 ,2.4414 ,2.8297 ,3.8960 
2011/04/19,,6.3898 ,,,,,,,1.7637 ,3.4629 ,4.8089 ,1.8455 ,2.4192 ,2.8186 ,3.8911 
2011/04/20,,6.3604 ,,,,,,,1.7569 ,3.5039 ,4.8116 ,1.8183 ,2.4180 ,2.8211 ,3.8913 
2011/04/21,,6.3486 ,,,,,,,3.5333 ,4.0058 ,4.8177 ,2.3283 ,2.5408 ,2.8283 ,3.8912 
2011/04/22,,,,,,,,,3.0775 ,4.2225 ,4.8317 ,2.2721 ,2.5701 ,2.8389 ,3.8966 
2011/04/25,,,,,,,,,2.6958 ,4.4425 ,4.8450 ,2.2541 ,2.6350 ,2.8400 ,3.8961 
2011/04/26,,6.3459 ,,,,,,,2.6792 ,4.6149 ,4.8564 ,2.2682 ,2.6584 ,2.8486 ,3.8960 
2011/04/27,,6.3321 ,,,,,,,2.0233 ,4.5172 ,4.8614 ,2.0632 ,2.5940 ,2.8078 ,3.8812 
2011/04/28,,6.3190 ,,,,,,,2.0242 ,4.3444 ,4.8667 ,2.0610 ,2.5540 ,2.8066 ,3.8700 
2011/04/29,,6.3192 ,,,,,,,2.4992 ,4.1433 ,4.8706 ,2.2494 ,2.5560 ,2.8094 ,3.8713 
2011/04/30,,,,,,6.31 ,,,,,,,,,
2011/05/03,,6.3219 ,,,,,,,2.5525 ,3.9708 ,4.8642 ,2.2359 ,2.5547 ,2.8335 ,3.8752 
2011/05/04,,6.3314 ,,,,,,,2.5167 ,3.8824 ,4.8636 ,2.2237 ,2.5585 ,2.8200 ,3.8772 
2011/05/05,,6.3373 ,,,,,,,1.9942 ,3.6765 ,4.8572 ,2.0301 ,2.5462 ,2.8528 ,3.8715 
2011/05/06,,6.3476 ,,,,,,,1.9938 ,3.5907 ,4.8562 ,2.0321 ,2.5371 ,2.8661 ,3.8308 
2011/05/09,,6.3506 ,,,,,,,2.1200 ,3.6158 ,4.8594 ,2.0957 ,2.5467 ,2.8614 ,3.8378 
2011/05/10,,,,,,,,,2.1100 ,3.6280 ,4.8511 ,2.0933 ,2.5466 ,2.8567 ,3.8326 
2011/05/11,,6.3445 ,,,,,,,2.1006 ,3.6542 ,4.8519 ,2.1230 ,2.5554 ,2.8758 ,3.8334 
2011/05/12,21.00 ,6.3585 ,,,,,,,2.0858 ,3.7142 ,4.8521 ,2.1065 ,2.5429 ,2.9065 ,3.8211 
2011/05/13,,6.3717 ,,,,,,,2.0892 ,3.9300 ,4.8573 ,2.1455 ,2.6276 ,2.9747 ,3.8363 
2011/05/16,,6.3817 ,,,,,,,2.0908 ,4.5592 ,4.8562 ,2.1781 ,2.6826 ,2.9799 ,3.8432 
2011/05/17,,6.3905 ,,,,,,,2.0992 ,4.6300 ,4.8546 ,2.1911 ,2.6661 ,2.9596 ,3.8318 
2011/05/18,,6.3712 ,,,,,,,3.1492 ,4.5808 ,4.8566 ,2.6327 ,2.6589 ,2.9585 ,3.8338 
2011/05/19,,6.3670 ,,,,,,,3.5467 ,4.5058 ,4.8580 ,2.6929 ,2.7101 ,2.9788 ,3.8309 
2011/05/20,,6.3668 ,,,,,,,4.0050 ,4.4949 ,4.8640 ,2.7776 ,2.7801 ,3.0370 ,3.8429 
2011/05/23,,6.3778 ,,,,,,,4.0008 ,4.8900 ,4.8746 ,2.8262 ,2.8580 ,3.0466 ,3.8400 
2011/05/24,,6.3945 ,,,,,,,4.4767 ,5.1233 ,4.8841 ,3.0098 ,3.0104 ,3.0550 ,3.8414 
2011/05/25,,6.3838 ,,,,,,,4.9992 ,5.3367 ,4.8879 ,3.1589 ,3.0384 ,3.0577 ,3.8382 
2011/05/26,,6.3764 ,,,,,,,4.8533 ,5.3600 ,4.8956 ,3.1009 ,3.0755 ,3.0589 ,3.8352 
2011/05/27,,6.3722 ,,,,,,,2.8362 ,5.0908 ,4.8963 ,2.5380 ,2.8512 ,3.0053 ,3.8217 
2011/05/30,,6.3686 ,,,,,,,2.5500 ,4.7340 ,4.9054 ,2.5058 ,2.8756 ,3.0317 ,3.8256 
2011/05/31,,6.3616 ,,,,6.31 ,,,3.8433 ,4.6269 ,4.8940 ,2.7829 ,2.8999 ,3.0348 ,3.8311 
2011/06/01,,6.3596 ,,,,,,,3.1454 ,4.4299 ,4.8916 ,2.6229 ,2.8831 ,3.0402 ,3.8311 
2011/06/02,,6.3692 ,,,,,,,2.8436 ,4.4954 ,4.8902 ,2.6012 ,2.8971 ,3.0597 ,3.8337 
2011/06/03,,6.3662 ,,,,,,,2.5050 ,4.5840 ,4.8835 ,2.4963 ,2.8911 ,3.0419 ,3.8337 
2011/06/07,,6.3653 ,,,,,,,2.9967 ,4.6025 ,4.8832 ,2.7160 ,2.9195 ,3.0558 ,3.8341 
2011/06/08,,6.3663 ,,,,,,,3.6663 ,4.8667 ,4.8898 ,2.8652 ,2.9420 ,3.0925 ,3.8572 
2011/06/09,,6.3875 ,,,,,,,3.7858 ,5.1317 ,4.9043 ,2.8916 ,2.9520 ,3.0833 ,3.8726 
2011/06/10,,6.3908 ,,,,,,,3.8167 ,5.3242 ,4.9152 ,2.9160 ,2.9720 ,3.0901 ,3.8940 
2011/06/13,,6.3950 ,,,,,,,3.8025 ,5.3950 ,4.9206 ,2.9135 ,2.9825 ,3.1185 ,3.9036 
2011/06/14,21.50 ,6.3828 ,,,,,,,3.4842 ,5.4417 ,4.9338 ,2.9111 ,3.0125 ,3.1552 ,3.9406 
2011/06/15,,6.3841 ,,,,,,,3.9878 ,7.1625 ,4.9569 ,3.2518 ,3.2065 ,3.3465 ,3.9986 
2011/06/16,,6.4012 ,,,,,,,3.9957 ,7.3708 ,4.9771 ,3.3437 ,3.3614 ,3.5000 ,3.9839 
2011/06/17,,6.3883 ,,,,,,,3.9850 ,7.3895 ,4.9913 ,3.3957 ,3.4814 ,3.6113 ,3.9803 
2011/06/20,,6.3872 ,,,,,,,6.9550 ,7.4458 ,5.0259 ,3.9850 ,3.4401 ,3.5808 ,3.9413 
2011/06/21,,6.3935 ,,,,,,,7.1375 ,7.5583 ,5.0406 ,4.0500 ,3.4236 ,3.5805 ,3.9003 
2011/06/22,,6.3849 ,,,,,,,7.4700 ,7.5683 ,5.0575 ,4.2704 ,3.5689 ,3.5929 ,3.9555 
2011/06/23,,6.3911 ,,,,,,,7.3325 ,7.9167 ,5.0813 ,4.2858 ,3.6625 ,3.6168 ,3.9691 
2011/06/24,,6.3931 ,,,,,,,7.0502 ,7.8857 ,5.1024 ,4.0949 ,3.5598 ,3.5903 ,3.8963 
2011/06/27,,6.3979 ,,,,,,,6.1117 ,7.9225 ,5.1071 ,3.6397 ,3.4271 ,3.4957 ,3.8703 
2011/06/28,,6.4006 ,,,,,,,5.0554 ,7.7550 ,5.1220 ,3.1685 ,3.3800 ,3.5007 ,3.8800 
2011/06/29,,6.3936 ,,,,,,,5.0350 ,7.7363 ,5.1309 ,3.1746 ,3.3864 ,3.4915 ,3.8833 
2011/06/30,,6.3826 ,,,,6.31 ,,,4.9983 ,7.5666 ,5.1367 ,3.1272 ,3.3561 ,3.4742 ,3.8857 
2011/07/01,,,,,,,,,4.7297 ,7.2727 ,5.1405 ,3.0298 ,3.3392 ,3.4320 ,3.8775 
2011/07/04,,6.3711 ,,,,,,,2.8505 ,6.6792 ,5.1485 ,2.8695 ,3.2842 ,3.4018 ,3.8842 
2011/07/05,,6.3798 ,,,,,,,5.8392 ,6.3960 ,5.1496 ,3.1391 ,3.4387 ,3.4040 ,3.8909 
2011/07/06,,6.3826 ,,,,,,,5.5817 ,6.4292 ,5.1466 ,3.0324 ,3.2487 ,3.4151 ,3.9116 
2011/07/07,,6.3892 ,0.50 ,3.10 ,3.30 ,,7.05 ,4.90 ,4.8292 ,6.0717 ,5.1923 ,2.9852 ,3.2590 ,3.4000 ,3.9021 
2011/07/08,,6.3884 ,,,,,,,4.9983 ,5.8892 ,5.1978 ,2.9554 ,3.1875 ,3.4100 ,3.8881 
2011/07/11,,6.3891 ,,,,,,,4.0150 ,5.5450 ,5.2027 ,2.8568 ,3.1449 ,3.3821 ,3.8923 
2011/07/12,,6.4113 ,,,,,,,2.4325 ,5.3214 ,5.2016 ,2.6083 ,3.1060 ,3.4123 ,3.8899 
2011/07/13,,6.4040 ,,,,,,,3.4525 ,5.2603 ,5.2020 ,2.8069 ,3.1319 ,3.5323 ,3.8913 
2011/07/14,,6.3932 ,,,,,,,4.2217 ,5.2627 ,5.2041 ,3.2903 ,3.2701 ,3.5779 ,3.9204 
2011/07/15,,6.3931 ,,,,,,,3.8683 ,5.3109 ,5.2061 ,3.0439 ,3.0965 ,3.5674 ,3.9278 
2011/07/18,,6.4054 ,,,,,,,3.6367 ,5.4200 ,5.2065 ,2.8929 ,3.0760 ,3.5868 ,3.9558 
2011/07/19,,6.4068 ,,,,,,,4.4300 ,5.4450 ,5.2068 ,3.3000 ,3.1551 ,3.6650 ,4.0088 
2011/07/20,,6.3937 ,,,,,,,4.7383 ,5.9083 ,5.2093 ,3.5445 ,3.3570 ,3.7500 ,4.0715 
2011/07/21,,6.3885 ,,,,,,,5.4208 ,6.6117 ,5.2125 ,3.7876 ,3.3070 ,3.8242 ,4.0889 
