date,syhg,mtkc,gysy,fdc,,,
2015-10-12,2791.65,2869.73,3369.86,4611.07,,,
2015-10-13,2785.16,2868.22,3388.3,4646.51,,,
2015-10-14,2756.47,2857.48,3333.94,4587.73,,,
2015-10-15,2807.99,2954.01,3429.3,4718.78,,,
2015-10-16,2841.99,3014.9,3489.67,4852.92,,,
2015-10-19,2813.15,3022.62,3499.01,4860.5,,,
2015-10-20,2829.02,3053.3,3536.67,4911.74,,,
2015-10-21,2700.03,2833.63,3321.11,4660.79,,,
2015-10-22,2738.74,2927.36,3427.15,4833.88,,,
2015-10-23,2779.41,2983.21,3515.01,5007.59,,,
2015-10-26,2799.72,2982.97,3528.15,4991.85,,,
2015-10-27,2777.07,2950.21,3517.68,4982.1,,,
2015-10-28,2750.6,2899.77,3467.05,4855.75,,,
2015-10-29,2768.26,2915.6,3492.63,4914.95,,,
2015-10-30,2757.57,2869.62,3474.14,4923.82,,,
2015-11-02,2681.82,2813.88,3413.75,4817.6,,,
2015-11-03,2662.53,2818.18,3395.87,4816.23,,,
2015-11-04,2775.62,2951.51,3541.41,5041.19,,,
2015-11-05,2828.51,3016.9,3581.76,5070.22,,,
2015-11-06,2867.4,3065.55,3640.13,5149.5,,,
2015-11-09,2933.14,3111.29,3684.33,5238.03,,,
2015-11-10,2979.61,3159.09,3681.83,5213.17,,,
2015-11-11,3008.18,3154.01,3723.45,5272.24,,,
2015-11-12,2982.81,3132.22,3722.62,5249.85,,,
2015-11-13,2914.29,3040.41,3691.42,5166.14,,,
2015-11-16,2960,3074.28,3712.25,5255.77,,,
2015-11-17,2938.18,3091.18,3721.54,5236.34,,,
2015-11-18,2900.51,3048.37,3644.26,5319.66,,,
2015-11-19,2936.95,3087.21,3696,5352.67,,,
2015-11-20,2960.33,3096.53,3713.45,5413.58,,,
2015-11-23,2916.99,3064.24,3685.53,5389.31,,,
2015-11-24,2966.62,3056.69,3699.8,5398.97,,,
2015-11-25,2982.47,3089.1,3740.66,5435.09,,,
2015-11-26,2970.94,3132.67,3699.52,5445.26,,,
2015-11-27,2788.88,2908.04,3480.97,5121.12,,,
2015-11-30,2772.62,2903.92,3537.38,5198.53,,,
2015-12-01,2766.95,2928.24,3546.27,5433.19,,,
2015-12-02,2797.77,2970.54,3560.18,5513.98,,,
2015-12-03,2861.59,3005.56,3604.46,5639.65,,,
2015-12-04,2825.25,2967.02,3550.48,5583.92,,,
2015-12-07,2832.37,2969.68,3559.69,5606.19,,,
2015-12-08,2753.06,2862.08,3481.74,5490.43,,,
2015-12-09,2753,2859.05,3446.38,5602.01,,,
2015-12-10,2758.85,2843.61,3430.1,5529.76,,,
2015-12-11,2728.84,2833.37,3405.51,5491.13,,,
2015-12-14,2786.49,2935.69,3489.87,5584.03,,,
2015-12-15,2793.27,2901.94,3500.24,5689.56,,,
2015-12-16,2847.4,2912.74,3509.4,5671.35,,,
2015-12-17,2875.76,2973.06,3578.92,5946.7,,,
2015-12-18,2870.24,2990.42,3567.37,5993.03,,,
2015-12-21,2868.9,3043.02,3613.28,6107.63,,,
2015-12-22,2877.1,3054.85,3622.52,6176.65,,,
2015-12-23,2859.38,3017.96,3600.39,6160.78,,,
2015-12-24,2849.71,2982.98,3568.81,6071.56,,,
2015-12-25,2853.34,2999.14,3576.81,6102.47,,,
2015-12-28,2796.27,2899.44,3503.13,5926.41,,,
2015-12-29,2827.49,2948.24,3522.82,5977.89,,,
2015-12-30,2830.65,2962.19,3536.14,5991.25,,,
2015-12-31,2810.97,2936.84,3504.89,5918.08,,,
2016-01-04,2633.79,2715.15,3238.25,5478.39,,,
2016-01-05,2598.56,2729.76,3218.36,5432.49,,,
2016-01-06,2684.49,2971.22,3300.34,5554.07,,,
2016-01-07,2488.28,2748.94,3045.6,5118.04,,,
2016-01-08,2533.37,2971.75,3102.41,5183.74,,,
2016-01-11,2403.68,2806.67,2912.63,4892.31,,,
2016-01-12,2388.31,2759.32,2923.32,4909.88,,,
2016-01-13,2315.52,2707.89,2842.63,4755.25,,,
2016-01-14,2356.79,2800.56,2917.88,4876.74,,,
2016-01-15,2245.4,2652.05,2805.2,4685.57,,,
2016-01-18,2256.99,2604.35,2820.94,4729.55,,,
2016-01-19,2328.81,2682.81,2908.94,4925.93,,,
2016-01-20,2315.72,2628.36,2907.75,4871.11,,,
2016-01-21,2237.12,2572.59,2792.21,4694.69,,,
2016-01-22,2280.2,2661.69,2819.05,4745.91,,,
2016-01-25,2309.04,2749.56,2840.33,4787.59,,,
2016-01-26,2165.74,2544.99,2632.24,4463.8,,,
2016-01-27,2165.45,2608.6,2588.28,4408.9,,,
2016-01-28,2106.35,2499.97,2493.09,4277.31,,,
2016-01-29,2165.26,2553.43,2573.38,4424.82,,,
2016-02-01,2115.44,2446.02,2541.75,4387.61,,,
2016-02-02,2152.83,2486.84,2604.36,4523.55,,,
2016-02-03,2142.27,2442.36,2607.89,4583.35,,,
2016-02-04,2186.45,2472.74,2649.3,4626.72,,,
2016-02-05,2199.31,2467.28,2630.49,4561.01,,,
2016-02-15,2182.75,2467.49,2608.01,4530.49,,,
2016-02-16,2272.23,2560.03,2711.82,4689.79,,,
2016-02-17,2300.91,2593.84,2739.85,4749.41,,,
2016-02-18,2299.79,2602.2,2735.68,4754.94,,,
2016-02-19,2291.58,2597.59,2741.5,4750.58,,,
2016-02-22,2360.78,2705.67,2792.69,4855.65,,,
2016-02-23,2361.39,2748.31,2773.18,4814.02,,,
2016-02-24,2391.05,2764.89,2811.96,4854.44,,,
2016-02-25,2216.88,2568.99,2622.03,4524.22,,,
2016-02-26,2270.84,2680.69,2650.88,4535.57,,,
2016-02-29,2206.84,2647.33,2519.9,4423.9,,,
2016-03-01,2243.66,2698.25,2565.85,4553.11,,,
2016-03-02,2354.24,2843.26,2679.64,4848.18,,,
2016-03-03,2357.87,2827.97,2683.27,4843.58,,,
2016-03-04,2361.51,2810.76,2636.65,4751.97,,,
2016-03-07,2405.67,2864.41,2677.69,4791.34,,,
2016-03-08,2436.91,2825.94,2674.54,4741.88,,,
2016-03-09,2335.44,2679.38,2621.97,4644.25,,,
2016-03-10,2287.18,2616.57,2580.97,4541.51,,,
2016-03-11,2296.8,2628.28,2585.34,4509.67,,,
2016-03-14,2360.07,2675.51,2654.69,4624.22,,,
2016-03-15,2358.92,2632.47,2661,4592.71,,,
2016-03-16,2358.74,2615.91,2645.94,4561.98,,,
2016-03-17,2416.68,2668.49,2699.93,4652.38,,,
2016-03-18,2472.54,2725.82,2761.71,4783.2,,,
2016-03-21,2517.86,2777.5,2813.24,4892.95,,,
2016-03-22,2513.78,2737.42,2807.32,4839.3,,,
2016-03-23,2526.41,2746.78,2813.8,4862.52,,,
2016-03-24,2444.68,2679.13,2779.16,4806.8,,,
2016-03-25,2441.81,2690.43,2796.01,4854.5,,,
2016-03-28,2429.96,2667.67,2784.95,4802.97,,,
2016-03-29,2407.82,2640.35,2744.3,4722.24,,,
2016-03-30,2519.54,2696.53,2822.33,4844.05,,,
2016-03-31,2536.41,2699.01,2832.37,4844.64,,,
2016-04-01,2588.27,2732.05,2831.25,4843.8,,,
2016-04-05,2619.58,2774.26,2884.15,4940.4,,,
2016-04-06,2669.79,2755.21,2883.41,4942.04,,,
2016-04-07,2639.19,2735.7,2852.64,4876.96,,,
2016-04-08,2599.56,2736.52,2836.59,4847.06,,,
2016-04-11,2633.53,2792.97,2880.24,4923.67,,,
2016-04-12,2623.4,2839.02,2858.93,4898.99,,,
2016-04-13,2675.84,2928.46,2897.17,4946.07,,,
2016-04-14,2700.75,2919.31,2918.21,4998.44,,,
2016-04-15,2699.69,2909.24,2906.74,5003.66,,,
2016-04-18,2636.55,2913.92,2865.87,4925.48,,,
2016-04-19,2650.43,2891.74,2874.26,4946.39,,,
2016-04-20,2553.27,2814.83,2769.38,4790.46,,,
2016-04-21,2565.23,2853.55,2738.84,4744.44,,,
2016-04-22,2590.59,2840.78,2758.54,4772.01,,,
2016-04-25,2571.69,2884.19,2755.21,4740.05,,,
2016-04-26,2593.45,2872.51,2777.03,4779.96,,,
2016-04-27,2623.49,2806.52,2770.31,4786.96,,,
2016-04-28,2612.41,2816.75,2757.25,4769.82,,,
2016-04-29,2583.66,2827.49,2751.59,4768.14,,,
2016-05-03,2623.82,2840,2811.24,4847.54,,,
2016-05-04,2623.62,2796.7,2805.86,4853.44,,,
2016-05-05,2634.47,2803.05,2813.28,4884,,,
2016-05-06,2539.59,2680.99,2730.44,4754.46,,,
2016-05-09,2456.22,2535.81,2648.83,4608.9,,,
2016-05-10,2437.22,2523.82,2651.28,4604.69,,,
2016-05-11,2417.9,2517.52,2650.63,4590.14,,,
2016-05-12,2414.78,2513.79,2675.67,4565.24,,,
2016-05-13,2404.37,2500.73,2657.57,4553.66,,,
2016-05-16,2430.88,2512.68,2673.96,4587.12,,,
2016-05-17,2470.99,2525.88,2663.34,4559.23,,,
2016-05-18,2412.12,2468.72,2612.18,4507.56,,,
2016-05-19,2405.79,2464.12,2608.46,4501.52,,,
2016-05-20,2417.26,2477.77,2628.2,4527.46,,,
2016-05-23,2430.64,2492.81,2648.59,4572.56,,,
2016-05-24,2405.49,2466.12,2630.94,4533.61,,,
2016-05-25,2411.24,2479.81,2622.47,4520.59,,,
2016-05-26,2418.12,2498.71,2621.89,4519.24,,,
2016-05-27,2401.05,2489.33,2620.91,4528.17,,,
2016-05-30,2396.97,2467.95,2608.99,4505.88,,,
2016-05-31,2464.97,2544.49,2688.32,4637.41,,,
2016-06-01,2490.72,2553.69,2689.81,4639.52,,,
2016-06-02,2498.64,2564.93,2698.47,4667.28,,,
2016-06-03,2490.69,2553,2715.94,4672.02,,,
2016-06-06,2490.76,2537.62,2711.64,4682.37,,,
2016-06-07,2493.36,2538.51,2703.25,4666.04,,,
2016-06-08,2493.72,2536.71,2708.13,4667.94,,,
2016-06-13,2372.25,2433.41,2614.94,4501.95,,,
2016-06-14,2368,2424.66,2619.44,4514.99,,,
2016-06-15,2406.37,2464.62,2669.88,4599.75,,,
2016-06-16,2387.16,2443.57,2658.68,4571.15,,,
2016-06-17,2402.85,2513.58,2671.33,4590.3,,,
2016-06-20,2422.3,2495.27,2669.45,4597.44,,,
2016-06-21,2415.06,2491.98,2663.76,4581.83,,,
2016-06-22,2452.77,2577.14,2691.74,4617.31,,,
2016-06-23,2437.54,2585.3,2676.58,4600.28,,,
2016-06-24,2393.41,2550.18,2638.89,4557.04,,,
2016-06-27,2426.67,2631.8,2672.72,4618.47,,,
2016-06-28,2445.83,2633.59,2688.4,4645.99,,,
2016-06-29,2460.32,2623.45,2698.03,4662.2,,,
2016-06-30,2476.29,2606.56,2701.31,4670.5,,,
2016-07-01,2467.64,2617.75,2700.53,4677.19,,,
2016-07-04,2539.3,2716.24,2743.44,4672.72,,,
2016-07-05,2562.08,2720.89,2759.17,4645.56,,,
2016-07-06,2550,2734.54,2766.74,4659.7,,,
2016-07-07,2567.88,2748.63,2761.61,4622.9,,,
2016-07-08,2535.79,2711.31,2748.29,4613.02,,,
2016-07-11,2543.46,2787.73,2744.08,4573.66,,,
2016-07-12,2572.55,2917.04,2786.86,4616.62,,,
2016-07-13,2580.89,2911.79,2808.68,4663.87,,,
2016-07-14,2585.63,2883.12,2807.43,4672.54,,,
2016-07-15,2598.65,2878.21,2808.1,4681.86,,,
2016-07-18,2563.72,2833.54,2793.92,4648.44,,,
2016-07-19,2569.81,2846.96,2802.26,4632.58,,,
2016-07-20,2564.56,2832.33,2790.16,4624.81,,,
2016-07-21,2559.07,2843.47,2800.14,4637.19,,,
2016-07-22,2531.12,2826.38,2768.68,4617.42,,,
2016-07-25,2542.24,2830.33,2783.48,4647.36,,,
2016-07-26,2573.18,2880.41,2824.98,4688.17,,,
2016-07-27,2525.74,2776.04,2755.25,4540.9,,,
2016-07-28,2533.95,2795.34,2782.42,4556.38,,,
2016-07-29,2523.12,2779.28,2771.89,4498.01,,,
2016-08-01,2492.11,2785.29,2750.41,4448.39,,,
2016-08-02,2501.43,2809.35,2766.83,4505.89,,,
2016-08-03,2506.88,2812.74,2774.56,4571.26,,,
2016-08-04,2513.18,2806.33,2782.99,4659.71,,,
2016-08-05,2507.23,2805.59,2772.45,4705.73,,,
2016-08-08,2538.56,2947.94,2798.35,4797.87,,,
2016-08-09,2565.37,2946.9,2829.92,4810.54,,,
2016-08-10,2559.13,2965.27,2819.37,4745.5,,,
2016-08-11,2532.11,2911.96,2792.75,4683.28,,,
2016-08-12,2560.84,2941.91,2830.58,4901.66,,,
2016-08-15,2610.97,2984.6,2885.73,5124.58,,,
2016-08-16,2614.98,3029.83,2890.26,5171.5,,,
2016-08-17,2614.5,3008.94,2900.57,5101.06,,,
2016-08-18,2602.92,2978.65,2897.23,5187.99,,,
2016-08-19,2609.73,2960.63,2905.36,5132.74,,,
2016-08-22,2581.79,2944.92,2880.02,5100.84,,,
2016-08-23,2597.49,2929.43,2887.48,5074.42,,,
2016-08-24,2590.7,2920.74,2892.18,5036.8,,,
2016-08-25,2572.91,2906.71,2872.23,4950.09,,,
2016-08-26,2577.98,2906.58,2891.36,4930.46,,,
2016-08-29,2581.89,2913.38,2916.17,4957.1,,,
2016-08-30,2594.14,2931.04,2911.53,4932.51,,,
2016-08-31,2592.92,2945.88,2907.68,5042.12,,,
2016-09-01,2577.88,2890.75,2891.31,4911.13,,,
2016-09-02,2571.31,2902.97,2893.09,4918.51,,,
2016-09-05,2591.58,2948.89,2900.46,4913.88,,,
2016-09-06,2617.76,2976.19,2961.39,4941.79,,,
2016-09-07,2625.85,2935.56,2972.83,4939.17,,,
2016-09-08,2624.54,2974.99,2980.48,4954.49,,,
2016-09-09,2615.95,2946.82,2952.29,4906.94,,,
2016-09-12,2555.67,2848.87,2900.04,4848.41,,,
2016-09-13,2558.94,2858.28,2908.57,4876.45,,,
2016-09-14,2539.14,2835.56,2889.56,4866.59,,,
2016-09-19,2542.45,2877.46,2913.08,4901.83,,,
2016-09-20,2534.12,2913.21,2910.99,4912.14,,,
2016-09-21,2520.92,2909.77,2909.13,4952.32,,,
2016-09-22,2538.32,2922.62,2922.51,5074.65,,,
2016-09-23,2539.93,2924.23,2914.85,4992.13,,,
2016-09-26,2499.68,2895.68,2865.3,4902.08,,,
2016-09-27,2507.94,2900.07,2869.63,4990.76,,,
2016-09-28,2500.31,2896.52,2860.62,4983.21,,,
2016-09-29,2543.61,2953.67,2866.81,4999.65,,,
2016-09-30,2564.79,2974.84,2872.64,5025.19,,,
2016-10-10,2607.18,3009.07,2923.01,4956.56,,,
2016-10-11,2617.05,3047.47,2941.99,4996.91,,,
2016-10-12,2626.24,3041.72,2941.55,5008.86,,,
2016-10-13,2604.29,3032.03,2956.42,5021.67,,,
2016-10-14,2611.45,3037.43,2955.51,5017.12,,,
2016-10-17,2602.41,3035.91,2921.73,4959.98,,,
2016-10-18,2629.62,3079.23,2960.69,5004.97,,,
2016-10-19,2636.99,3093.14,2961.08,4998.02,,,
2016-10-20,2633,3080.68,2964.58,5009.6,,,
2016-10-21,2626.91,3074.28,2953.55,4982.02,,,
2016-10-24,2658.77,3228.45,2976.64,5016.27,,,
2016-10-25,2646.14,3313.5,2982.7,5034.44,,,
2016-10-26,2629.91,3240.36,2969.36,5054.1,,,
2016-10-27,2605.86,3214.78,2975.19,5037.78,,,
2016-10-28,2599.21,3207.58,2948.88,4999.36,,,
2016-10-31,2592.47,3202.33,2938.07,5006.34,,,
2016-11-01,2606.86,3215.42,2968,5061.02,,,
2016-11-02,2577.35,3170.25,2933.21,5011.38,,,
2016-11-03,2587.54,3187.65,2947.94,5030.69,,,
2016-11-04,2585.95,3225.83,2938.14,5009.47,,,
2016-11-07,2590.47,3313.86,2946.15,4988.86,,,
2016-11-08,2598.04,3254.15,2952.59,5015.26,,,
2016-11-09,2580.86,3273.59,2926.98,5048.61,,,
2016-11-10,2614.86,3292.95,2966.55,5108.47,,,
2016-11-11,2648,3371.06,2983.98,5110.98,,,
2016-11-14,2653.37,3450.72,2994.28,5108.35,,,
2016-11-15,2646.82,3381.6,3001.34,5164.24,,,
2016-11-16,2642.11,3374,3005.68,5162.31,,,
2016-11-17,2642.47,3376.58,3015.17,5168.35,,,
2016-11-18,2635.24,3312.45,2998.59,5180.54,,,
2016-11-21,2671.38,3309.49,3016.98,5189.37,,,
2016-11-22,2712.39,3402.4,3030.95,5213.99,,,
2016-11-23,2693.8,3339.13,3014.74,5259.44,,,
2016-11-24,2689.42,3344.25,3008.27,5275.8,,,
2016-11-25,2699.95,3349.68,3022.36,5319.91,,,
2016-11-28,2711.11,3385.4,3027.94,5290.31,,,
2016-11-29,2719.64,3273.71,3026.71,5226.3,,,
2016-11-30,2676.51,3183.28,3014.37,5230.68,,,
2016-12-01,2727.96,3204.44,3027.53,5320.53,,,
2016-12-02,2761.48,3144.01,2998.52,5249.57,,,
2016-12-05,2710.73,3155.15,2969.83,5127.82,,,
2016-12-06,2710.72,3145.93,2967.14,5117.92,,,
2016-12-07,2724.53,3211.02,2986.35,5150.35,,,
2016-12-08,2728.59,3186.81,2963.22,5117.31,,,
2016-12-09,2749.99,3183.07,2959.83,5143.65,,,
2016-12-12,2709.09,3047.58,2861.76,4964.5,,,
2016-12-13,2777.95,3044.78,2871.93,4980.74,,,
2016-12-14,2810.56,3035.59,2854.32,4946.55,,,
2016-12-15,2784.24,3049.37,2854.08,4963.46,,,
2016-12-16,2803.94,3039.69,2874,4996.7,,,
2016-12-19,2819.62,3063.52,2874.63,4958.16,,,
2016-12-20,2787.78,3032.7,2867.4,4919.5,,,
2016-12-21,2851.71,3048.54,2900.96,4935.03,,,
2016-12-22,2876.62,3021.34,2911.33,4934.73,,,
2016-12-23,2852.67,2950.63,2876.76,4878.6,,,
2016-12-26,2846.62,2933.03,2887.64,4886.16,,,
2016-12-27,2824.11,2939.05,2892.53,4913.34,,,
2016-12-28,2817.56,2941.86,2883.64,4885.89,,,
2016-12-29,2781.93,2952.31,2875.74,4866.46,,,
2016-12-30,2791.85,2961.11,2884.92,4871.19,,,
2017-01-03,2831.72,2993.84,2906.3,4909.34,,,
2017-01-04,2862.3,3011.95,2923.57,4939.61,,,
2017-01-05,2929.68,3038.32,2924.28,4931.6,,,
2017-01-06,2957.97,3042.03,2934.12,4913.59,,,
2017-01-09,2975.07,3047.22,2960.11,4928.25,,,
2017-01-10,2962.13,3073.35,2942.12,4917.7,,,
2017-01-11,2910.77,3041.75,2917.13,4870.24,,,
2017-01-12,2916.69,2999.62,2892.67,4845.1,,,
2017-01-13,2912.2,2971.02,2876.64,4836.63,,,
2017-01-16,2866.32,2949.97,2828.56,4736.18,,,
2017-01-17,2894.47,2945.19,2833.11,4740.03,,,
2017-01-18,2897.96,2955.44,2828.82,4758.58,,,
2017-01-19,2863.25,2938.78,2823.8,4734.29,,,
2017-01-20,2890.53,2963.77,2851.79,4774.58,,,
2017-01-23,2925.1,2999.6,2866.85,4802.03,,,
2017-01-24,2983.32,3028.92,2851.06,4788.37,,,
2017-01-25,2978.08,3012.93,2852.57,4793.89,,,
2017-01-26,2975.23,3050.85,2862.42,4814.98,,,
2017-02-03,2945.57,3013.59,2854.47,4802.02,,,
2017-02-06,2985.31,3017.39,2877.26,4826.49,,,
2017-02-07,2962.16,3010.21,2874.25,4831.54,,,
2017-02-08,2966.04,3042.53,2890.27,4855.62,,,
2017-02-09,2977.09,3051.05,2910.18,4900.79,,,
2017-02-10,3005.44,3108.3,2919.6,4895.8,,,
2017-02-13,3027.91,3145.17,2929.79,4912.41,,,
2017-02-14,3017.96,3163.72,2923.83,4917.15,,,
2017-02-15,3001.47,3119.14,2928.13,4885.43,,,
2017-02-16,3030.14,3182.36,2952.55,4909.98,,,
2017-02-17,2994.76,3116.74,2919.67,4869.17,,,
2017-02-20,3038.42,3161.27,2951.95,4930.97,,,
2017-02-21,3037.69,3174.53,2963.34,4963.75,,,
2017-02-22,3077.82,3160.08,2971.04,4979.63,,,
2017-02-23,3044.97,3128.82,2959.04,4954.09,,,
2017-02-24,3027.28,3105.36,2966.38,4953.95,,,
2017-02-27,2974.65,3095.18,2958.34,4909.14,,,
2017-02-28,2988.39,3117.94,2966.79,4930.59,,,
2017-03-01,2992.01,3138.62,2972.41,4947.01,,,
2017-03-02,2968.71,3112.74,2960.59,4911.97,,,
2017-03-03,2931.06,3088.02,2965.36,4906.59,,,
2017-03-06,2949.42,3140.66,2984.19,4940.46,,,
2017-03-07,2926.65,3118.79,2992.99,4955.5,,,
2017-03-08,2940.19,3095.33,2989.32,4969.2,,,
2017-03-09,2899.86,3047.78,2963.51,4940.83,,,
2017-03-10,2877.4,3045.21,2953.4,4953.9,,,
2017-03-13,2886.66,3088.02,2974.3,5010.93,,,
2017-03-14,2882.61,3083.74,2968.47,5035.83,,,
2017-03-15,2879.94,3094.91,2979.36,5029.76,,,
2017-03-16,2911.26,3125.92,3000.55,5054.77,,,
2017-03-17,2881.84,3087.76,2979,5006.22,,,
2017-03-20,2907.59,3165.62,2994.14,4975.72,,,
2017-03-21,2911.13,3190.53,3007.29,4991.45,,,
2017-03-22,2913.81,3165.56,2986.21,4945.74,,,
2017-03-23,2903.79,3157.76,2979.04,4947.49,,,
2017-03-24,2924.67,3160.39,2993.28,4956.89,,,
2017-03-27,2906.67,3120.45,2981.34,4932.15,,,
2017-03-28,2905.33,3117.64,2969.37,4926.91,,,
2017-03-29,2900.55,3138.06,2955.69,4896.65,,,
2017-03-30,2887.91,3104.94,2956.47,4827.57,,,
2017-03-31,2892.27,3143.69,2963.99,4835.04,,,
2017-04-05,2945.91,3204.81,3025.22,4947.48,,,
2017-04-06,2950.11,3198.45,3041.65,4980.43,,,
2017-04-07,2983.58,3198.59,3097.45,5009.47,,,
2017-04-10,2956.47,3197.19,3113.71,5071.18,,,
2017-04-11,2971.98,3189.08,3137.95,5168.26,,,
2017-04-12,2954.16,3162.25,3128.49,5173.24,,,
2017-04-13,2952.6,3185.98,3184.68,5208.01,,,
2017-04-14,2914.42,3172.38,3133.82,5130.41,,,
2017-04-17,2897.62,3138.68,3086.13,5045.45,,,
2017-04-18,2873.92,3107.91,3052.85,5007.23,,,
2017-04-19,2852.53,3024.53,3055.71,4962.25,,,
2017-04-20,2842.25,3002.03,3031.87,4930,,,
2017-04-21,2844.05,3015.55,3021.91,4913.23,,,
2017-04-24,2807.58,2953.09,2952.09,4817.82,,,
2017-04-25,2800.19,2952.68,2962.66,4823.29,,,
2017-04-26,2791.88,2960.46,2998.18,4842.34,,,
2017-04-27,2806.36,2964.47,3007.05,4784.94,,,
2017-04-28,2823.99,2984.08,3026.34,4818.85,,,
2017-05-02,2810.57,2994.99,3038.33,4794.99,,,
2017-05-03,2807.8,2990.98,3002.04,4753.45,,,
2017-05-04,2792.08,2949.37,3011.29,4744.78,,,
2017-05-05,2745.62,2882.5,2968.45,4706.08,,,
2017-05-08,2743.84,2848.03,2902.44,4612.76,,,
2017-05-09,2748.78,2859,2929.26,4622.48,,,
2017-05-10,2710.31,2822.34,2859.44,4545.71,,,
2017-05-11,2720.28,2802.78,2868.83,4559.6,,,
2017-05-12,2734.78,2807.65,2885.76,4569.59,,,
2017-05-15,2744.07,2832.07,2897.25,4591.52,,,
2017-05-16,2759.19,2861.26,2969.38,4638.1,,,
2017-05-17,2746.33,2872.43,2975.42,4638.88,,,
2017-05-18,2766.6,2857.49,2949.61,4631.11,,,
2017-05-19,2773.83,2877.51,2960.86,4636.88,,,
2017-05-22,2770.04,2845.53,2921.04,4576.53,,,
2017-05-23,2734.61,2828.73,2853.73,4540.08,,,
2017-05-24,2741.47,2833.19,2881.19,4536.58,,,
2017-05-25,2793.67,2905.68,2891.59,4650.42,,,
2017-05-26,2781.18,2907.18,2885.35,4633.39,,,
2017-05-31,2814.09,2895.9,2888.63,4679.42,,,
2017-06-01,2802.47,2856.75,2839.45,4649.58,,,
2017-06-02,2784.38,2902.48,2868.61,4688.37,,,
2017-06-05,2754.52,2920.8,2884.91,4689.24,,,
2017-06-06,2753.19,2928.9,2884.58,4718.95,,,
2017-06-07,2776.79,2964.09,2931.03,4783.52,,,
2017-06-08,2784.96,2956.76,2928,4784.13,,,
2017-06-09,2777.43,2965.83,2932.86,4780.05,,,
2017-06-12,2753.08,2944.99,2911.97,4751.3,,,
2017-06-13,2755.73,3008.44,2928.95,4776.04,,,
2017-06-14,2736.01,3008.76,2907.05,4714.24,,,
2017-06-15,2731.03,3015.16,2915.64,4723.03,,,
2017-06-16,2714.72,3003.93,2915.12,4717.43,,,
2017-06-19,2716.16,3045.83,2930.54,4741.52,,,
2017-06-20,2708.77,3034.86,2934.01,4740.74,,,
2017-06-21,2712.67,3026.52,2944.45,4766.95,,,
2017-06-22,2690.61,3000.41,2910.05,4736.73,,,
2017-06-23,2694.52,3007.31,2906.73,4809.7,,,
2017-06-26,2708.58,3048.02,2921.8,4930.19,,,
2017-06-27,2692.23,3081.88,2927.59,4902.68,,,
2017-06-28,2690.11,3075.91,2908.82,4848.39,,,
2017-06-29,2699.93,3121.38,2915.64,4846.24,,,
2017-06-30,2704.19,3112.04,2916.72,4834.39,,,
2017-07-03,2726.73,3159.32,2935.26,4845.69,,,
2017-07-04,2749.73,3141.13,2921.82,4785.69,,,
2017-07-05,2758.62,3172.52,2929.66,4818.97,,,
2017-07-06,2759.05,3219.1,2927.19,4797.85,,,
2017-07-07,2759,3261.4,2929.06,4827.02,,,
2017-07-10,2779.82,3185.62,2904.7,4833.56,,,
2017-07-11,2757.47,3110.85,2878.66,4813.07,,,
2017-07-12,2746.76,3143.17,2858.05,4825.47,,,
2017-07-13,2776.66,3162.11,2847.81,4806.67,,,
2017-07-14,2777.92,3159.31,2814.2,4819.9,,,
2017-07-17,2726.08,3127.4,2709.12,4654.62,,,
2017-07-18,2725.76,3243.49,2724.37,4708.24,,,
2017-07-19,2735.03,3408.39,2752.12,4760.22,,,
2017-07-20,2773.82,3393.87,2779.45,4838.72,,,
2017-07-21,2792.79,3407.24,2776.73,4824.19,,,
2017-07-24,2787.34,3368.46,2793.27,4821.76,,,
2017-07-25,2793.07,3364.77,2772.43,4767.2,,,
2017-07-26,2829.94,3364.43,2770.66,4767.52,,,
2017-07-27,2825.91,3269.12,2793.36,4798.76,,,
2017-07-28,2806.51,3317.78,2792.27,4816.97,,,
2017-07-31,2832.99,3446.49,2792.71,4820.2,,,
2017-08-01,2848.36,3363.41,2806.36,4846.7,,,
2017-08-02,2810.71,3390.63,2791.74,4796.8,,,
2017-08-03,2805.32,3432.64,2794.39,4772.1,,,
2017-08-04,2814.21,3418.8,2779.4,4728.05,,,
2017-08-07,2812.81,3479.45,2799.2,4735.38,,,
2017-08-08,2813.59,3429.69,2802.41,4738.95,,,
2017-08-09,2818.06,3577.22,2818.17,4744.92,,,
2017-08-10,2806.66,3517.79,2801.37,4716.65,,,
2017-08-11,2742.67,3336.36,2777.18,4627.63,,,
2017-08-14,2759.52,3358.7,2816.9,4676.93,,,
2017-08-15,2757.93,3344.95,2820.19,4696.4,,,
2017-08-16,2734.04,3331.76,2832.19,4700.08,,,
2017-08-17,2745.36,3404.05,2851.09,4721,,,
2017-08-18,2762.33,3384.72,2855.15,4769.1,,,
2017-08-21,2797.84,3427.42,2865.78,4789.03,,,
2017-08-22,2773.62,3391.43,2854.27,4787.38,,,
2017-08-23,2761.43,3317.61,2852.29,4770.56,,,
2017-08-24,2740.6,3314.56,2852.78,4749.48,,,
2017-08-25,2767.18,3435.69,2866.2,4794.54,,,
2017-08-28,2788.96,3479.84,2884.02,4842.6,,,
2017-08-29,2783.64,3458.98,2887.34,4827.69,,,
2017-08-30,2790.06,3534.86,2876.04,4847.73,,,
2017-08-31,2780.22,3565.2,2867.92,4830.9,,,
2017-09-01,2787.54,3749.43,2889.14,4815.09,,,
